1	1346	-19286.33333	1	1.154700538
2	19160.66667	-1470.666667	0.577350269	1.154700538
3	1345	-1472.333333	0	0.577350269
4	19162.66667	-19283.33333	0.577350269	0.577350269
5	842.3333333	-10379.33333	1.154700538	0.577350269
6	19666	-10377	0	0
7	10253.33333	-966.3333333	0.577350269	0.577350269
8	10254.66667	-19789	0.577350269	0
