0.006	-0.006	-0.00114666	-0.00114659	-0.00632424	-0.00357457	-0.00143437	-0.00143429	-106.008	-106.011	
0.006	-0.006	-0.00115081	-0.00115081	-0.00632538	-0.00357532	-0.00143463	-0.00143462	105.998	105.989	
0.006	-0.006	-0.00115017	-0.00115037	-0.00577452	-0.00247483	-0.00143446	-0.0014347	-106.005	105.997	
0.006	-0.006	-0.00114862	-0.00114827	-0.00577541	-0.00247474	-0.00143467	-0.00143424	106.008	-106.002	
0.006	-0.006	-0.00226003	-2.30783e-07	-0.00506394	-0.000153154	-0.00118819	-1.21332e-07	-111.994	-0.000718081	
0.006	-0.006	-0.00226206	-2.03727e-07	-0.00506652	-0.00015388	-0.00118869	-1.07057e-07	112.005	-0.00206593	
0.006	-0.006	-2.34649e-07	-0.00226272	-0.00168914	-0.000461153	-1.23287e-07	-0.00118886	0.00992751	112.007	
0.006	-0.006	-2.49266e-07	-0.00226029	-0.00168807	-0.000460155	-1.31041e-07	-0.00118826	0.0106618	-112.005	
