1	1346.666667	-19285.33333	0.577350269	0.577350269
2	19175	-1484	0	1
3	1358	-1471.666667	0	0.577350269
4	19162.33333	-19297	0.577350269	0
5	848.6666667	-10379	0.577350269	0
6	19672.33333	-10390.66667	0.577350269	0.577350269
7	10267.33333	-973.3333333	0.577350269	0.577350269
8	10254	-19795.33333	0	0.577350269
