0.006	-0.006	-0.00114378	-0.00114376	-0.00632322	-0.00357409	-0.00143414	-0.00143413	-105.998	-106.006	
0.006	-0.006	-0.00115316	-0.00115309	-0.00632626	-0.00357571	-0.00143483	-0.00143474	106.007	105.992	
0.006	-0.006	-0.00115198	-0.00115215	-0.00577508	-0.00247506	-0.0014346	-0.00143482	-106.011	106.001	
0.006	-0.006	-0.00114865	-0.00114838	-0.00577523	-0.00247473	-0.00143463	-0.00143429	106.005	-106.006	
0.006	-0.006	-0.0022603	-1.02606e-07	-0.0050643	-0.000153356	-0.00118826	-5.39409e-08	-111.998	-0.00706976	
0.006	-0.006	-0.00226169	-2.51858e-07	-0.00506606	-0.000153938	-0.0011886	-1.32361e-07	112	0.000318785	
0.006	-0.006	-2.55591e-07	-0.0022624	-0.00168901	-0.000461147	-1.343e-07	-0.00118878	0.0109657	112.002	
0.006	-0.006	-2.08214e-07	-0.00226025	-0.00168805	-0.000460212	-1.09461e-07	-0.00118825	0.00862802	-112.005	
